"","face","place","object","x","y","z","subject","class","cluster"
"26892",1.69394613554991,-0.487156454663199,-1.20678968088671,-5.4862,-53.736,22.581,7,"face",1
"2697",1.75840267262486,-0.189185684729365,-1.56921698789549,-5.5013,-49.511,23.066,7,"face",1
"27",-0.364661899004361,-1.67478501975095,2.03944691875531,-23.622,-3.0694,-34.123,7,"object",3
"2706",1.12897317361385,0.786911506817647,-1.91588468043149,-9.2928,-45.35,23.411,7,"place",2
"27071",1.0620749190995,0.111164990438516,-1.17323990953802,-5.5164,-45.286,23.55,7,"face",1
"27551",-0.0995735927730062,1.33901643219477,-1.23944283942177,43.486,-19.103,28.263,7,"place",2
"27741",0.528240520385281,-1.36107884787962,0.832838327494339,47.202,-2.1377,30.34,7,"object",3
"2853",-0.855520618018199,0.376765197070741,0.478755420947459,-5.8645,51.897,34.689,7,"object",3
"28611",-0.273994963404311,0.993581430420732,-0.719586467016422,-36.091,55.612,34.061,7,"place",2
"28621",-1.08572913450462,0.561581480048097,0.524147654456524,-5.8797,56.122,35.174,7,"object",3
"2866",-0.540731656016352,-1.44272162170109,1.98345327771744,39.437,56.89,36.843,7,"object",3
"28802",-1.21338665419323,2.66289914408497,-1.44951248989174,43.198,61.178,37.466,7,"place",2
"28851",1.37560600831534,-2.9235658094344,1.54795980111906,-21.016,64.318,35.586,7,"object",3
"2901",0.139668355222532,1.15733459443579,-1.29700294965832,-24.822,72.705,36.416,7,"place",2
"2912",0.978017547091954,-0.633255166722166,-0.344762380369788,-5.5413,-54.546,26.354,7,"face",1
"292",0.495823187498756,1.29360841480707,-1.78943160230583,-61.687,31.89,-19.836,7,"place",2
"2921",0.909062721155997,-0.1954189334188,-0.713643787737198,-5.5565,-50.321,26.838,7,"face",1
"29801",-0.492601324758459,1.10929159875522,-0.61669027399676,39.654,-19.977,31.898,7,"place",2
"32",0.673046222868014,-1.20086382255906,0.527817599691046,-38.687,1.71,-37.968,7,"object",3
"30061",1.29650479968685,-0.950067384607659,-0.346437415079189,-39.741,4.0336,31.883,7,"face",1
"301",0.547971532165017,1.12800799459026,-1.67597952675527,-61.702,36.115,-19.351,7,"place",2
"3054",-0.857867592811891,1.68311352547302,-0.825245932661125,-54.983,41.807,35.685,7,"place",2
"306",-0.715486832985755,0.148230539243202,0.567256293742552,32.708,37.713,-15.874,7,"object",3
"3084",-1.87130755254963,1.58931252420098,0.281995028348647,-2.1433,51.151,38.601,7,"place",2
"3096",-1.01482994153067,0.226669717815371,0.788160223715295,-47.475,54.61,37.417,7,"object",3
"31",-0.618635452144102,-0.891898601821146,1.51053405396525,36.801,-2.048,-31.898,7,"object",3
"31041",-1.40823874888267,0.679456912636437,0.728781836246229,43.158,56.144,40.755,7,"object",3
"31121",-0.429775175835077,-0.749802666021111,1.17957784185619,39.367,60.305,41.1,7,"object",3
"3123",0.849450955176726,1.0638380170927,-1.91328897226943,-36.191,67.478,39.287,7,"place",2
"3125",1.54851873729332,0.0931529106879672,-1.64167164798128,-28.639,67.606,39.565,7,"face",1
"3139",1.7409044705496,0.703915852731833,-2.44482032328143,-5.6117,-51.13,30.611,7,"face",1
"3146",0.93714979675703,0.352949622004601,-1.29009941876163,-5.6268,-46.905,31.095,7,"place",2
"3157",-0.152944157720928,1.56302332216311,-1.41007916444218,-20.763,-38.71,31.508,7,"place",2
"3166",-0.854023503092266,0.0956786667950693,0.758344836297197,-32.107,-34.676,31.575,7,"object",3
"3176",1.17011895565303,-0.172037040967483,-0.998081914685543,-20.793,-30.26,32.477,7,"face",1
"31921",-0.636526781279739,-0.406915878679102,1.04344265995884,-35.929,-22.064,32.889,7,"object",3
"3196",-0.918239267061126,0.247134779856772,0.671104487204353,28.27,-20.979,35.254,7,"object",3
"32031",-1.13440664170071,-0.472557691062012,1.60696433276272,-24.615,-17.647,33.791,7,"object",3
"3213",-0.372551503609663,-0.741910568117744,1.11446207172741,-43.527,-9.5161,34.064,7,"object",3
"330",-1.12792619736155,-0.0299818917973906,1.15790808915894,28.901,46.1,-15.045,7,"object",3
"3306",-0.694484732120379,-1.34997850661663,2.04446323873701,46.91,46.947,43.697,7,"object",3
"33411",-1.03630484684417,-1.37138890363471,2.40769375047888,9.0853,63.209,44.245,7,"object",3
"33461",0.560703158550257,0.52371561380836,-1.08441877235862,-9.8118,67.115,44.034,7,"place",2
"335",1.64977369170657,-1.36016259534442,-0.289611096362149,-50.419,48.983,-17.482,7,"face",1
"336",1.61732588071378,-0.891635885880884,-0.725689994832901,-39.089,49.175,-17.064,7,"face",1
"33641",1.25551918440157,-0.36563069476744,-0.889888489634126,13.17,-38.945,36.533,7,"face",1
"3373",-0.69190433903364,0.203403082835428,0.488501256198213,-35.954,-31.325,35.693,7,"object",3
"33742",-0.794162918610504,-0.0523085090906877,0.846471427701192,-32.177,-31.261,35.833,7,"object",3
"3376",1.27736535747163,-0.293282124303487,-0.984083233168138,-20.848,-31.069,36.249,7,"face",1
"338",-1.09397975702863,0.462405072348596,0.631574684680035,28.886,50.325,-14.56,7,"object",3
"3383",-0.757198261485266,-0.0573650176305709,0.814563279115837,-35.969,-27.1,36.178,7,"object",3
"3386",1.39350654939953,-0.277601762722331,-1.1159047866772,-20.863,-26.844,36.734,7,"face",1
"34",-0.357283711771231,-1.58151532589298,1.93879903766422,-23.637,1.1558,-33.639,7,"object",3
"34021",-0.705798685029718,-0.147491256759459,0.853289941789178,28.215,-21.788,39.026,7,"object",3
"34061",-0.598969583721973,-0.56501943189931,1.16398901562128,-24.67,-18.457,37.563,7,"object",3
"34072",-0.451180338015861,-0.729187651773504,1.18036798978936,16.87,-17.755,39.094,7,"object",3
"34121",-1.26921542512074,0.914599785985038,0.354615639135699,-39.791,-14.487,37.492,7,"place",2
"34131",-1.08937265707367,0.934394587655338,0.154978069418332,-36.014,-14.424,37.631,7,"place",2
"3414",-0.939842720808175,-0.806409580944378,1.74625230175255,-24.685,-14.232,38.047,7,"object",3
"34212",-1.43218220966121,0.396504479477862,1.03567773018335,-39.806,-10.262,37.976,7,"object",3
"34281",-0.883996548074037,-0.0100543735432686,0.894050921617306,-36.045,-5.9728,38.599,7,"object",3
"343",-1.04507606382633,-1.87765025240231,2.92272631622865,-57.987,53.08,-17.275,7,"object",3
"3432",-0.927572119669299,0.407702450204061,0.519869669465238,-39.836,-1.8112,38.945,7,"object",3
"345",2.47342178560742,-1.62235941868394,-0.851062366923477,-50.434,53.208,-16.997,7,"face",1
"346",1.23219976247078,-1.05033528874985,-0.181864473720935,-46.657,53.272,-16.858,7,"face",1
"347",1.584925973626,-0.255839803886828,-1.32908616973917,36.423,54.678,-13.798,7,"face",1
"3483",1.72128342492404,-0.531424328206662,-1.18985909671737,40.2,54.742,-13.659,7,"face",1
"352",1.54908595294477,-1.02761360135437,-0.521472351590397,-50.449,57.434,-16.513,7,"face",1
"3531",2.88618175271953,-1.39039012533946,-1.49579162738,-46.672,57.498,-16.374,7,"face",1
"354",1.26887146895139,-0.164159910269394,-1.10471155868199,-39.12,57.625,-16.095,7,"face",1
"3543",1.16763115630274,1.4695043880718,-2.63713554437454,-32.48,53.247,45.519,7,"place",2
"3551",0.533911642291583,2.02523310573008,-2.55914474802167,-32.495,57.472,46.003,7,"place",2
"3552",0.187537121660116,1.69504611541753,-1.88258323707764,-28.719,57.535,46.142,7,"place",2
"356",-1.08219382542285,1.47181218281192,-0.389618357389065,-31.567,57.754,-15.818,7,"place",2
"3566",0.31135712389557,0.456691336173414,-0.768048460068984,-9.5287,-44.364,38.986,7,"place",2
"357",-1.27411304466872,1.84376116313579,-0.569648118467065,-24.014,57.881,-15.539,7,"place",2
"3574",-0.403744211414005,-0.597513598231396,1.0012578096454,1.7702,-35.722,40.373,7,"object",3
"358",1.78512001034668,-0.730727799287183,-1.05439221105949,32.632,58.839,-13.453,7,"face",1
"3584",-0.359406730796695,-1.08223157699065,1.44163830778734,-5.8128,-27.398,41.063,7,"object",3
"360",2.34817531232269,-1.20290713498633,-1.14526817733636,-46.688,61.723,-15.889,7,"face",1
"3606",-0.684957774307174,-0.660670927049596,1.34562870135677,-32.293,-15.169,41.543,7,"object",3
"36071",-1.14934309743853,-0.639121883231559,1.78846498067009,-24.74,-15.042,41.821,7,"object",3
"361",2.88422986666742,-1.06180947172863,-1.8224203949388,-42.911,61.787,-15.75,7,"face",1
"3613",-0.839748887842462,0.740187600965066,0.099561286877396,-39.861,-11.072,41.748,7,"place",2
"36141",-1.3772344353478,-0.718739555960997,2.0959739913088,-32.308,-10.944,42.027,7,"object",3
"3615",-1.12205541306813,-0.298496429444129,1.42055184251226,-28.532,-10.88,42.166,7,"object",3
"36211",-0.564209504002798,-0.0243790633748203,0.588588567377619,-39.876,-6.8464,42.233,7,"object",3
"363",-1.16797703783949,1.00729925600311,0.160677781836379,-31.582,61.979,-15.333,7,"place",2
"36351",0.770045573982883,0.0361352915459906,-0.806180865528873,-13.456,-2.1743,43.691,7,"face",1
"364",-1.0428802141441,1.34611667383093,-0.303236459686836,-27.806,62.042,-15.194,7,"place",2
"365",-1.31850940403396,1.49930863187742,-0.180799227843463,-24.029,62.106,-15.055,7,"place",2
"3659",-0.133069188610938,1.3697321453968,-1.23666295678586,35.606,7.1076,46.468,7,"place",2
"36601",0.486143925479932,1.02636689338514,-1.51251081886507,39.383,7.1709,46.607,7,"place",2
"368",-1.10185423520963,1.27962459995924,-0.177770364749609,-27.821,66.268,-14.71,7,"place",2
"37",-0.571414285676599,-0.934681841093023,1.50609612676962,36.786,2.1777,-31.413,7,"object",3
"370",0.777539022243171,-0.304208002187854,-0.473331020055317,-39.165,70.302,-14.642,7,"face",1
"37032",2.60929037272203,-1.2866568077147,-1.32263356500733,-36.221,27.02,46.247,7,"face",1
"371",-1.05803199598237,0.928089856566848,0.129942139415519,-31.612,70.429,-14.365,7,"place",2
"372",1.31737387502876,-0.719278778867981,-0.59809509616078,-42.957,74.463,-14.297,7,"face",1
"3725",-0.230526436931334,-2.08058639415082,2.31111283108216,12.842,36.301,49.024,7,"object",3
"3731",1.1860227753183,-0.661118517335016,-0.524904257983286,-39.18,74.527,-14.158,7,"face",1
"3735",-0.124508491492831,-2.71043627894812,2.83494477044095,5.2742,40.399,49.23,7,"object",3
"374",1.03001473920879,-0.722070637872462,-0.307944101336327,-35.419,78.816,-13.535,7,"face",1
"37661",-0.572323966958573,-0.789056915659572,1.36138088261815,-5.8377,-36.659,43.868,7,"object",3
"3769",-0.244437848875286,-1.24629029917312,1.49072814804841,-5.8529,-32.434,44.352,7,"object",3
"3787",-0.743298900209788,-0.249971070716646,0.993269970926434,-5.8983,-19.757,45.804,7,"object",3
"37881",-0.262926144745695,-0.745498728472168,1.00842487321786,1.6545,-19.63,46.083,7,"object",3
"3791",-0.544172705672578,-0.301932749751761,0.846105455424339,-28.572,-15.915,45.454,7,"object",3
"3794",-0.832014525978983,0.0405553894434701,0.791459136535512,20.521,-15.085,47.262,7,"object",3
"3795",-0.604668039572239,-0.826723317569535,1.43139135714177,-28.587,-11.69,45.939,7,"object",3
"3803",-0.535381805890134,-1.07808583061211,1.61346763650224,-28.602,-7.4646,46.423,7,"object",3
"38041",0.788161758532944,1.02528644421586,-1.8134482027488,-13.496,-7.2093,46.98,7,"place",2
"3812",-1.30300937251382,0.925821191126247,0.377188181387571,28.044,-6.5067,48.51,7,"place",2
"3813",-1.00234679642069,0.24155772766901,0.760789068751683,31.82,-6.4425,48.649,7,"object",3
"3814",0.953995931194246,0.604476366490545,-1.55847229768479,-36.17,-3.3675,46.63,7,"place",2
"38181",0.593141268147109,0.640682146555218,-1.23382341470233,-13.512,-2.9838,47.464,7,"place",2
"3983",-1.14948197019128,0.290806815395442,0.85867515479584,27.974,-3.0907,52.767,7,"object",3
"4004",1.46727754695582,0.225365594436707,-1.69264314139253,24.152,9.5215,54.081,7,"face",1
"42",-0.062078806920784,-1.16620331894985,1.22828212587063,-27.428,5.3172,-33.294,7,"object",3
"43",-0.259219347687439,-1.44299432224227,1.70221366992971,-23.652,5.3811,-33.155,7,"object",3
"466",1.78861842269904,-1.38639398331368,-0.402224439385359,40.145,53.932,-9.886,7,"face",1
"4671",1.85120031000592,-1.40850721214923,-0.44269309785669,43.921,53.996,-9.7467,7,"face",1
"470",1.63770088520651,-0.790978208846691,-0.846722676359815,-46.728,56.688,-12.601,7,"face",1
"4721",-1.53228917332455,0.845334124441932,0.686955048882619,-31.622,56.943,-12.044,7,"object",3
"4731",-1.26008165737068,1.39779722059055,-0.137715563219866,21.248,57.837,-10.097,7,"place",2
"474",-1.73772424135267,0.714870613087433,1.02285362826524,25.024,57.902,-9.9585,7,"object",3
"4751",1.98848141532117,-1.48315896428681,-0.505322451034368,36.353,58.093,-9.5408,7,"face",1
"4762",2.52307238719512,-1.93701367420498,-0.58605871299014,40.13,58.157,-9.4017,7,"face",1
"478",1.48270446461927,-0.61601938865375,-0.866685075965517,-50.519,60.849,-12.255,7,"face",1
"479",1.44640408699806,-0.556208499003069,-0.890195587994993,-46.743,60.914,-12.117,7,"face",1
"480",-1.24836040167385,0.367229380771442,0.881131020902413,-35.414,61.105,-11.699,7,"object",3
"481",-1.51947331103496,0.913764710747742,0.605708600287223,-31.637,61.169,-11.56,7,"object",3
"4831",-0.687024952853454,1.9556568887924,-1.26863193593894,17.456,61.999,-9.7517,7,"place",2
"484",-1.34413180231069,0.639456108341071,0.70467569396962,25.009,62.127,-9.4742,7,"object",3
"487",2.48714752892868,-1.78112025052072,-0.706027278407956,36.338,62.319,-9.0565,7,"face",1
"490",1.30507931389733,-0.934128489514404,-0.370950824382925,-46.758,65.139,-11.632,7,"face",1
"491",2.47290749666573,0.121337075116216,-2.59424457178195,-42.982,65.203,-11.493,7,"face",1
"493",-1.01111026951412,1.18733983299926,-0.17622956348514,-27.876,65.458,-10.936,7,"place",2
"496",-0.624408523827499,1.36094796075922,-0.736539436931717,17.441,66.224,-9.2674,7,"place",2
"497",-0.85185157077027,0.730302169300895,0.121549401469375,21.217,66.288,-9.128,7,"place",2
"498",-1.10509511276641,0.634452843108796,0.47064226965761,28.77,66.416,-8.8505,7,"object",3
"500",1.97482833315353,-0.90867156125318,-1.06615677190035,36.323,66.544,-8.5722,7,"face",1
"5011",2.54817625190302,-0.00733375806784185,-2.54084249383518,-42.997,69.428,-11.009,7,"face",1
"502",2.44683666442829,0.0915783282356648,-2.53841499266395,-39.22,69.491,-10.87,7,"face",1
"503",-1.70683209452699,0.767215887091887,0.939616207435098,-31.667,69.62,-10.591,7,"object",3
"504",-1.36811791712701,1.13357834813441,0.234539568992597,-24.115,69.748,-10.313,7,"place",2
"5061",-1.04340451390614,1.51369932864448,-0.470294814738333,-16.562,69.875,-10.035,7,"place",2
"5091",-0.344676373704461,1.20067005016844,-0.855993676463979,13.649,70.386,-8.9221,7,"place",2
"511",-0.863349034929835,0.640502652612433,0.222846382317403,21.202,70.514,-8.6446,7,"place",2
"5123",-1.44806602047875,0.386381945512879,1.06168407496587,28.755,70.641,-8.3663,7,"object",3
"5172",3.48819192741873,-1.53668271854145,-1.95150920887728,-43.012,73.653,-10.524,7,"face",1
"518",1.47965163663172,-0.218345675045229,-1.26130596158649,-35.459,73.781,-10.246,7,"face",1
"519",-1.15962002888582,0.728093729170341,0.431526299715483,-24.13,73.973,-9.8291,7,"place",2
"528",2.14308941549738,-0.546186401936613,-1.59690301356077,-39.251,77.943,-9.9007,7,"face",1
"5291",1.96199531391852,-0.599774270577545,-1.36222104334097,-35.474,78.006,-9.7616,7,"face",1
"53",0.137223743871718,-1.27163808401819,1.13441434014647,-27.443,9.5426,-32.809,7,"object",3
"530",-1.72144168397466,1.21516862270009,0.50627306127457,-27.921,78.135,-9.4838,7,"place",2
"531",-1.10640769478006,0.482479358040469,0.623928336739593,-24.145,78.198,-9.3448,7,"object",3
"538",0.870676884687118,0.546318504411379,-1.4169953890985,36.277,79.22,-7.1189,7,"place",2
"545",1.59196207656638,-0.422977544427029,-1.16898453213935,-31.728,86.52,-8.6537,7,"face",1
"5491",0.984944869992984,-0.137346804470909,-0.847598065522075,-38.942,-24.276,-17.752,7,"face",1
"554",0.822246566177316,-0.372578066470383,-0.449668499706932,-42.734,-20.115,-17.407,7,"face",1
"571",-0.510448369043044,1.77851943079536,-1.26807106175232,47.854,-5.9053,-12.616,7,"place",2
"5871",0.871480617934962,0.149056742584504,-1.02053736051947,-50.393,9.3354,-14.295,7,"face",1
"59",-0.488809681983415,-2.06075569119388,2.54956537317729,48.085,10.82,-30.028,7,"object",3
"62",0.765529466035033,-1.50549334083232,0.739963874797289,-38.788,13.576,-32.742,7,"object",3
"624",-0.314396276983621,-2.25630355906433,2.57069983604795,43.881,48.961,-6.4585,7,"object",3
"631",-0.619415488078446,-1.73783643783752,2.35725192591596,47.642,53.25,-5.8349,7,"object",3
"6351",-0.791730010704279,1.4557954393663,-0.66406542866202,-27.901,56.197,-8.1323,7,"place",2
"638",-1.00359305080085,1.53146513489753,-0.527872084096679,13.64,56.901,-6.6025,7,"place",2
"6492",0.920526941185735,-2.73708774234844,1.81656080116271,-43.022,60.167,-8.2038,7,"object",3
"653",-0.698432803077088,1.11824684736627,-0.419814044289186,13.624,61.126,-6.1182,7,"place",2
"654",-0.583270915898383,0.651393414784765,-0.0681224988863818,21.177,61.253,-5.8399,7,"place",2
"6551",-0.903643449609857,0.500290380657556,0.403353068952301,24.954,61.318,-5.7005,7,"object",3
"6661",-0.960965457455356,1.5146535808325,-0.553688123377147,17.386,65.415,-5.4946,7,"place",2
"667",-0.724322509164149,0.695639283266613,0.0286832258975353,21.162,65.478,-5.3556,7,"place",2
"668",-1.23726881864693,0.434860659092952,0.802408159553975,24.938,65.543,-5.2162,7,"object",3
"669",-1.93097439631147,-0.0450465737866759,1.97602097009815,28.715,65.606,-5.0772,7,"object",3
"677",-0.462141732243907,0.960694750598069,-0.498553018354162,9.8178,69.513,-5.2887,7,"place",2
"678",-0.290813582352977,0.904963511260955,-0.614149928907979,13.594,69.576,-5.1497,7,"place",2
"679",-0.787843781129599,1.53885826210045,-0.751014480970853,17.371,69.64,-5.0103,7,"place",2
"680",-1.28337764644875,0.23846290274435,1.0449147437044,24.923,69.768,-4.7319,7,"object",3
"6812",-1.31302639261226,0.266409200297486,1.04661719231478,28.7,69.832,-4.5925,7,"object",3
"685",2.77725115715159,-0.788633157488902,-1.98861799966268,-39.291,72.907,-6.6125,7,"face",1
"6881",-0.846588642297128,1.97928631259584,-1.13269767029871,6.0262,73.674,-4.9428,7,"place",2
"691",-0.545495132153752,1.70193154991023,-1.15643641775648,17.355,73.865,-4.526,7,"place",2
"6921",-1.47566658874802,1.49091133423424,-0.0152447454862198,21.132,73.93,-4.3866,7,"place",2
"693",-1.53285259623051,0.444785467952142,1.08806712827837,24.908,73.993,-4.2476,7,"object",3
"7031",-1.50889221725523,1.69692608397364,-0.188033866718408,21.117,78.155,-3.9023,7,"place",2
"7061",1.66539884426478,-0.622926701822188,-1.04247214244259,-31.768,81.486,-5.3652,7,"face",1
"736",-0.699148310196005,0.897624394703321,-0.198476084507316,44.083,-23.681,-10.919,7,"place",2
"747",0.383925204005352,0.483487383561194,-0.867412587566545,-50.357,-16.826,-13.427,7,"place",2
"760",0.387019107307321,0.219135394844511,-0.606154502151832,-42.835,-8.2485,-12.181,7,"place",2
"788",0.000134402542094443,-1.79996272726894,1.79982832472684,-61.792,12.559,-10.454,7,"object",3
"791",0.241575326009458,-1.31195804878227,1.07038272277281,-61.807,16.784,-9.9703,7,"object",3
"816",-0.418778856571808,-0.363554054952298,0.782332911524107,58.977,35.73,-3.5822,7,"object",3
"8171",-0.620250362183745,-0.676707581508814,1.29695794369256,51.409,39.828,-3.3763,7,"object",3
"8191",-0.415035004406664,-0.545361690055756,0.96039669446242,58.962,39.955,-3.0979,7,"object",3
"821",-0.401516634425909,-1.12939014471307,1.53090677913898,51.394,44.053,-2.892,7,"object",3
"822",-0.312059926229033,-1.23138002427612,1.54343995050515,55.17,44.117,-2.7527,7,"object",3
"8242",-1.09133267941128,-0.374865274667556,1.46619795407883,-65.69,46.298,-6.7189,7,"object",3
"8251",-0.643209339480817,-0.969989864604654,1.61319920408547,-61.913,46.362,-6.5795,7,"object",3
"827",-0.548942967844083,-2.12834635641998,2.67728932426406,-58.152,50.652,-5.9558,7,"object",3
"833",-0.445530357176325,-2.74165514763193,3.18718550480826,36.243,56.474,-1.9946,7,"object",3
"834",-1.65180408211148,-0.838901775560565,2.49070585767204,40.019,56.537,-1.8556,7,"object",3
"840",-0.0561879749567302,2.71602454260489,-2.65983656764816,-54.406,59.165,-4.8482,7,"place",2
"8431",-0.429547534573432,-1.1068759689256,1.53642350349903,40.004,60.762,-1.3713,7,"object",3
"8491",-1.20068782657495,0.808873292289698,0.391814534285252,24.883,64.733,-1.4438,7,"place",2
"8552",-0.730067421585078,-1.62369914810775,2.35376656969282,32.421,69.086,-0.68073,7,"object",3
"861",-0.491313843701871,-2.86391617157944,3.35523001528132,36.182,73.375,-0.057409,7,"object",3
"8621",2.46650315179837,-1.18833731168824,-1.27816584011013,-46.914,76.195,-2.6332,7,"face",1
"863",2.08585278301265,-1.41617344418874,-0.669679338823913,-43.137,76.259,-2.4939,7,"face",1
"877",3.28907739854093,-0.629499032982059,-2.65957836555887,-43.152,80.484,-2.0096,7,"face",1
"878",2.7314105113019,-0.510244877051099,-2.2211656342508,-39.376,80.548,-1.8702,7,"face",1
"9002",-0.234595537130814,1.87377087002806,-1.63917533289725,5.9256,85.54,0.28288,7,"place",2
"941",0.1999745532486,0.96849656021664,-1.16847111346524,-39.098,-13.22,-8.7529,7,"place",2
"96",-0.190873370106429,-1.37365780015883,1.56453117026526,32.969,-2.9213,-28.264,7,"object",3
"9651",1.08064186915185,-0.465337227035276,-0.615304642116574,-54.295,11.877,-6.4031,7,"face",1
